id	rung	band	answerable	rank1	rank2	rank3	rank4	rank5
g074	rung-00200	grounded	true	seed/08-driver-hours-and-safety-policy.md	seed/archive/a04-driver-hours-policy-2019.md	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/11-decision-telematics-vendor-2026.md	ext/sibling/00026-hours.md
g074	rung-00500	weak	true	seed/08-driver-hours-and-safety-policy.md	seed/archive/a04-driver-hours-policy-2019.md	seed/archive/a02-kalpa-alert-routing-guide-2021.md	ext/sibling/00446-hours.md	ext/sibling/00376-hours.md
g074	rung-01000	weak	true	seed/08-driver-hours-and-safety-policy.md	seed/archive/a04-driver-hours-policy-2019.md	seed/archive/a02-kalpa-alert-routing-guide-2021.md	ext/adjacent/a14-sundari-onboarding.html	ext/sibling/00936-hours.md
g075	rung-seed	partial	true	seed/06-re-fw-telematics-cutover.eml	seed/09-dock-scheduling-wiki-export.html	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/10-new-joiner-faq.md
g075	rung-00100	grounded	true	seed/06-re-fw-telematics-cutover.eml	seed/09-dock-scheduling-wiki-export.html	ext/sibling/a08-sundari-notification-matrix.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/05-decision-telematics-vendor-2023.md
g075	rung-00200	weak	true	seed/06-re-fw-telematics-cutover.eml	seed/09-dock-scheduling-wiki-export.html	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md	seed/03-postmortem-nagpur-vaccine-excursion.md
g075	rung-00500	weak	true	seed/06-re-fw-telematics-cutover.eml	seed/09-dock-scheduling-wiki-export.html	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md	seed/03-postmortem-nagpur-vaccine-excursion.md
g075	rung-01000	weak	true	seed/06-re-fw-telematics-cutover.eml	seed/09-dock-scheduling-wiki-export.html	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md	seed/archive/a02-kalpa-alert-routing-guide-2021.md
g076	rung-seed	partial	true	seed/04-night-shift-handover-log.txt	seed/06-re-fw-telematics-cutover.eml	seed/13-dock-scheduling-rules-2026.md	seed/02-sensor-thresholds.yaml	seed/08-driver-hours-and-safety-policy.md
g076	rung-00100	partial	true	seed/04-night-shift-handover-log.txt	seed/06-re-fw-telematics-cutover.eml	seed/02-sensor-thresholds.yaml	ext/filler/00042-chess.md	ext/filler/00048-chess.md
g076	rung-00200	partial	true	seed/04-night-shift-handover-log.txt	seed/06-re-fw-telematics-cutover.eml	ext/filler/00108-chess.md	ext/filler/00042-chess.md	ext/filler/00102-chess.md
g076	rung-00500	partial	true	seed/04-night-shift-handover-log.txt	seed/06-re-fw-telematics-cutover.eml	seed/02-sensor-thresholds.yaml	ext/filler/00288-chess.md	ext/filler/00348-chess.md
g076	rung-01000	partial	true	seed/04-night-shift-handover-log.txt	seed/06-re-fw-telematics-cutover.eml	seed/02-sensor-thresholds.yaml	ext/filler/00528-chess.md	ext/filler/00288-chess.md
g077	rung-seed	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/01-sop-temperature-excursion.md	seed/13-dock-scheduling-rules-2026.md	seed/10-new-joiner-faq.md	seed/06-re-fw-telematics-cutover.eml
g077	rung-00100	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/01-sop-temperature-excursion.md	seed/10-new-joiner-faq.md	ext/sibling/a01-marrowbeck-excursion-sop.md	ext/sibling/00046-quarantine.md
g077	rung-00200	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/01-sop-temperature-excursion.md	ext/sibling/00126-sop.md	ext/sibling/a01-marrowbeck-excursion-sop.md	seed/10-new-joiner-faq.md
g077	rung-00500	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/sibling/00346-postmortem.md	ext/sibling/00276-postmortem.md	ext/sibling/00283-postmortem.md	seed/01-sop-temperature-excursion.md
g077	rung-01000	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/sibling/00550-postmortem.md	ext/sibling/00346-postmortem.md	ext/sibling/00276-postmortem.md	ext/sibling/00529-postmortem.md
g078	rung-seed	partial	true	seed/01-sop-temperature-excursion.md	seed/08-driver-hours-and-safety-policy.md	seed/04-night-shift-handover-log.txt	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/10-new-joiner-faq.md
g078	rung-00100	weak	true	ext/sibling/00033-sop.md	ext/sibling/00046-quarantine.md	ext/sibling/00039-sop.md	ext/sibling/00000-sop.md	ext/sibling/00056-sop.md
g078	rung-00200	weak	true	ext/sibling/00033-sop.md	ext/sibling/00046-quarantine.md	ext/sibling/00060-sop.md	ext/sibling/00120-sop.md	ext/sibling/00126-sop.md
g078	rung-00500	weak	true	ext/sibling/00033-sop.md	ext/sibling/00219-sop.md	ext/sibling/00046-quarantine.md	ext/sibling/00300-sop.md	ext/sibling/00406-sop.md
g078	rung-01000	weak	true	ext/sibling/00033-sop.md	ext/sibling/00219-sop.md	ext/sibling/00933-sop.md	ext/sibling/00046-quarantine.md	ext/sibling/00300-sop.md
g079	rung-seed	partial	true	seed/06-re-fw-telematics-cutover.eml	seed/01-sop-temperature-excursion.md	seed/05-decision-telematics-vendor-2023.md	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt
g079	rung-00100	partial	true	seed/06-re-fw-telematics-cutover.eml	seed/05-decision-telematics-vendor-2023.md	seed/01-sop-temperature-excursion.md	seed/11-decision-telematics-vendor-2026.md	seed/04-night-shift-handover-log.txt
g079	rung-00200	partial	true	seed/06-re-fw-telematics-cutover.eml	seed/05-decision-telematics-vendor-2023.md	seed/01-sop-temperature-excursion.md	seed/11-decision-telematics-vendor-2026.md	seed/04-night-shift-handover-log.txt
g079	rung-00500	partial	true	seed/06-re-fw-telematics-cutover.eml	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md	seed/01-sop-temperature-excursion.md	seed/04-night-shift-handover-log.txt
g079	rung-01000	partial	true	seed/06-re-fw-telematics-cutover.eml	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md	seed/04-night-shift-handover-log.txt	seed/01-sop-temperature-excursion.md
g080	rung-seed	partial	true	seed/archive/a05-induction-checklist-2020.txt	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/04-night-shift-handover-log.txt
g080	rung-00100	weak	true	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a04-okapi-night-handover.txt	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g080	rung-00200	weak	true	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a04-okapi-night-handover.txt	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g080	rung-00500	grounded	true	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a04-okapi-night-handover.txt	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g080	rung-01000	grounded	true	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a04-okapi-night-handover.txt	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g081	rung-seed	grounded	true	seed/06-re-fw-telematics-cutover.eml	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md
g081	rung-00100	weak	true	seed/10-new-joiner-faq.md	seed/06-re-fw-telematics-cutover.eml	ext/adjacent/a14-sundari-onboarding.html	ext/sibling/a08-sundari-notification-matrix.md	ext/sibling/a05-norvell-telematics-decision-2026.md
g081	rung-00200	grounded	true	seed/10-new-joiner-faq.md	seed/06-re-fw-telematics-cutover.eml	ext/adjacent/a14-sundari-onboarding.html	ext/sibling/a08-sundari-notification-matrix.md	ext/adjacent/a09-marrowbeck-ammonia-facilities.md
g081	rung-00500	grounded	true	seed/10-new-joiner-faq.md	seed/06-re-fw-telematics-cutover.eml	ext/adjacent/a14-sundari-onboarding.html	ext/sibling/a08-sundari-notification-matrix.md	ext/adjacent/a09-marrowbeck-ammonia-facilities.md
g081	rung-01000	grounded	true	seed/10-new-joiner-faq.md	seed/06-re-fw-telematics-cutover.eml	ext/adjacent/a14-sundari-onboarding.html	ext/sibling/a08-sundari-notification-matrix.md	seed/04-night-shift-handover-log.txt
g082	rung-seed	grounded	true	seed/04-night-shift-handover-log.txt	seed/01-sop-temperature-excursion.md	seed/02-sensor-thresholds.yaml	seed/13-dock-scheduling-rules-2026.md	seed/archive/a02-kalpa-alert-routing-guide-2021.md
g082	rung-00100	grounded	true	seed/04-night-shift-handover-log.txt	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/sibling/a04-okapi-night-handover.txt	seed/01-sop-temperature-excursion.md	ext/sibling/a01-marrowbeck-excursion-sop.md
g082	rung-00200	grounded	true	seed/04-night-shift-handover-log.txt	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/sibling/a04-okapi-night-handover.txt	seed/01-sop-temperature-excursion.md	ext/sibling/a01-marrowbeck-excursion-sop.md
g082	rung-00500	grounded	true	seed/04-night-shift-handover-log.txt	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/sibling/a04-okapi-night-handover.txt	seed/01-sop-temperature-excursion.md	ext/adjacent/a14-sundari-onboarding.html
g082	rung-01000	grounded	true	seed/04-night-shift-handover-log.txt	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/sibling/a04-okapi-night-handover.txt	ext/adjacent/a14-sundari-onboarding.html	seed/01-sop-temperature-excursion.md
g083	rung-seed	grounded	true	seed/07-rate-card-and-surcharges.md	seed/12-rate-card-2026-h2.md	seed/10-new-joiner-faq.md	seed/archive/a05-induction-checklist-2020.txt	seed/05-decision-telematics-vendor-2023.md
g083	rung-00100	weak	true	seed/07-rate-card-and-surcharges.md	ext/archive/a20-braidwood-rate-card-2023.md	ext/archive/00015-ratecard-retired.md	seed/12-rate-card-2026-h2.md	ext/sibling/a06-braidwood-rate-card-2026.md
g083	rung-00200	weak	true	ext/sibling/00129-ratecard.md	seed/07-rate-card-and-surcharges.md	ext/archive/a20-braidwood-rate-card-2023.md	ext/archive/00085-ratecard-retired.md	ext/archive/00015-ratecard-retired.md
g083	rung-00500	weak	true	ext/archive/00365-ratecard-retired.md	ext/sibling/00129-ratecard.md	ext/sibling/00296-ratecard.md	ext/sibling/00423-ratecard.md	ext/sibling/00369-ratecard.md
g083	rung-01000	weak	true	ext/archive/00365-ratecard-retired.md	ext/sibling/00129-ratecard.md	ext/sibling/00296-ratecard.md	ext/sibling/00926-ratecard.md	ext/sibling/00549-ratecard.md
g084	rung-seed	partial	true	seed/01-sop-temperature-excursion.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/08-driver-hours-and-safety-policy.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/14-customer-notification-matrix-2025.md
g084	rung-00100	weak	true	ext/sibling/00049-postmortem.md	ext/sibling/a01-marrowbeck-excursion-sop.md	ext/sibling/00010-postmortem.md	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/sibling/00043-postmortem.md
g084	rung-00200	weak	true	ext/sibling/00120-sop.md	ext/sibling/00049-postmortem.md	ext/sibling/a01-marrowbeck-excursion-sop.md	ext/sibling/00010-postmortem.md	ext/sibling/00130-postmortem.md
g084	rung-00500	weak	true	ext/sibling/00349-postmortem.md	ext/sibling/00430-postmortem.md	ext/sibling/00206-postmortem.md	ext/sibling/00403-postmortem.md	ext/sibling/00196-sop.md
g084	rung-01000	weak	true	ext/sibling/00349-postmortem.md	ext/sibling/00430-postmortem.md	ext/sibling/00463-postmortem.md	ext/sibling/00949-postmortem.md	ext/sibling/00206-postmortem.md
g085	rung-seed	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/01-sop-temperature-excursion.md	seed/06-re-fw-telematics-cutover.eml	seed/04-night-shift-handover-log.txt	seed/14-customer-notification-matrix-2025.md
g085	rung-00100	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/sibling/a03-petrichor-postmortem-insulin.md	seed/01-sop-temperature-excursion.md	seed/06-re-fw-telematics-cutover.eml	ext/sibling/00010-postmortem.md
g085	rung-00200	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/01-sop-temperature-excursion.md	seed/06-re-fw-telematics-cutover.eml	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/archive/00135-postmortem-retired.md
g085	rung-00500	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/06-re-fw-telematics-cutover.eml	seed/01-sop-temperature-excursion.md	seed/10-new-joiner-faq.md	seed/archive/a03-dock-scheduling-wiki-2021.html
g085	rung-01000	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/06-re-fw-telematics-cutover.eml	seed/10-new-joiner-faq.md	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/01-sop-temperature-excursion.md
g086	rung-seed	weak	true	seed/08-driver-hours-and-safety-policy.md	seed/archive/a04-driver-hours-policy-2019.md	seed/01-sop-temperature-excursion.md	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt
g086	rung-00100	weak	true	seed/08-driver-hours-and-safety-policy.md	seed/archive/a04-driver-hours-policy-2019.md	ext/sibling/00026-hours.md	ext/filler/a18-bicycle-bench-notes.txt	seed/04-night-shift-handover-log.txt
g086	rung-00200	weak	true	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	ext/sibling/00026-hours.md	ext/sibling/00096-hours.md	ext/filler/a18-bicycle-bench-notes.txt
g086	rung-00500	weak	true	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	ext/sibling/00446-hours.md	ext/sibling/00376-hours.md	ext/sibling/00026-hours.md
g086	rung-01000	weak	true	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	ext/sibling/00936-hours.md	ext/sibling/00446-hours.md	ext/sibling/00586-hours.md
g087	rung-seed	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/01-sop-temperature-excursion.md			
g087	rung-00100	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/adjacent/a13-halberd-insurance-claim.eml	seed/01-sop-temperature-excursion.md	ext/sibling/00033-sop.md	ext/sibling/00046-quarantine.md
g087	rung-00200	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/adjacent/a13-halberd-insurance-claim.eml	seed/01-sop-temperature-excursion.md	ext/sibling/00033-sop.md	ext/sibling/00046-quarantine.md
g087	rung-00500	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/adjacent/a13-halberd-insurance-claim.eml	seed/01-sop-temperature-excursion.md	ext/sibling/00033-sop.md	ext/sibling/00219-sop.md
g087	rung-01000	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/adjacent/a13-halberd-insurance-claim.eml	seed/01-sop-temperature-excursion.md	ext/sibling/00033-sop.md	ext/sibling/00219-sop.md
g088	rung-seed	partial	true	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a02-kalpa-alert-routing-guide-2021.md
g088	rung-00100	partial	true	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/13-dock-scheduling-rules-2026.md	ext/sibling/00013-dockwiki.html	ext/sibling/00040-dockwiki.html	ext/sibling/00019-dockwiki.html
g088	rung-00200	partial	true	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/13-dock-scheduling-rules-2026.md	ext/sibling/00100-dockwiki.html	ext/sibling/00139-dockwiki.html	ext/sibling/00013-dockwiki.html
g088	rung-00500	partial	true	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/13-dock-scheduling-rules-2026.md	ext/sibling/00379-dockwiki.html	ext/sibling/00373-dockwiki.html	ext/sibling/00193-dockwiki.html
g088	rung-01000	partial	true	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/13-dock-scheduling-rules-2026.md	ext/sibling/00379-dockwiki.html	ext/sibling/00859-dockwiki.html	ext/sibling/00700-dockwiki.html
g089	rung-seed	partial	true	seed/01-sop-temperature-excursion.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/04-night-shift-handover-log.txt	seed/08-driver-hours-and-safety-policy.md	seed/10-new-joiner-faq.md
g089	rung-00100	partial	true	seed/01-sop-temperature-excursion.md	ext/sibling/a01-marrowbeck-excursion-sop.md	ext/sibling/a08-sundari-notification-matrix.md	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/filler/00032-library.md
g089	rung-00200	partial	true	seed/01-sop-temperature-excursion.md	ext/sibling/a01-marrowbeck-excursion-sop.md	ext/sibling/a08-sundari-notification-matrix.md	ext/filler/00158-library.md	ext/filler/00152-library.md
g089	rung-00500	partial	true	ext/sibling/a01-marrowbeck-excursion-sop.md	seed/01-sop-temperature-excursion.md	ext/sibling/a08-sundari-notification-matrix.md	seed/04-night-shift-handover-log.txt	ext/filler/00452-library.md
g089	rung-01000	partial	true	ext/sibling/a01-marrowbeck-excursion-sop.md	seed/01-sop-temperature-excursion.md	seed/04-night-shift-handover-log.txt	ext/sibling/a08-sundari-notification-matrix.md	ext/filler/00638-library.md
g090	rung-seed	grounded	true	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md	seed/13-dock-scheduling-rules-2026.md	seed/06-re-fw-telematics-cutover.eml	seed/09-dock-scheduling-wiki-export.html
g090	rung-00100	grounded	true	seed/13-dock-scheduling-rules-2026.md	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md	seed/09-dock-scheduling-wiki-export.html	seed/02-sensor-thresholds.yaml
g090	rung-00200	grounded	true	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md	seed/02-sensor-thresholds.yaml
g090	rung-00500	grounded	true	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt	seed/02-sensor-thresholds.yaml
g090	rung-01000	grounded	true	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt	seed/02-sensor-thresholds.yaml
g091	rung-seed	grounded	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/04-night-shift-handover-log.txt	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md
g091	rung-00100	grounded	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/11-decision-telematics-vendor-2026.md	seed/04-night-shift-handover-log.txt	seed/05-decision-telematics-vendor-2023.md
g091	rung-00200	grounded	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/11-decision-telematics-vendor-2026.md	seed/04-night-shift-handover-log.txt	seed/05-decision-telematics-vendor-2023.md
g091	rung-00500	grounded	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/11-decision-telematics-vendor-2026.md	seed/04-night-shift-handover-log.txt	seed/05-decision-telematics-vendor-2023.md
g091	rung-01000	grounded	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/11-decision-telematics-vendor-2026.md	seed/04-night-shift-handover-log.txt	seed/05-decision-telematics-vendor-2023.md
g092	rung-seed	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/04-night-shift-handover-log.txt	seed/11-decision-telematics-vendor-2026.md	seed/01-sop-temperature-excursion.md	seed/14-customer-notification-matrix-2025.md
g092	rung-00100	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/sibling/a03-petrichor-postmortem-insulin.md	seed/11-decision-telematics-vendor-2026.md	seed/04-night-shift-handover-log.txt	seed/01-sop-temperature-excursion.md
g092	rung-00200	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/11-decision-telematics-vendor-2026.md	ext/sibling/a03-petrichor-postmortem-insulin.md	seed/04-night-shift-handover-log.txt	ext/sibling/00136-postmortem.md
g092	rung-00500	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/11-decision-telematics-vendor-2026.md	ext/sibling/a03-petrichor-postmortem-insulin.md	seed/04-night-shift-handover-log.txt	ext/sibling/00416-postmortem.md
g092	rung-01000	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/11-decision-telematics-vendor-2026.md	ext/sibling/a03-petrichor-postmortem-insulin.md	seed/04-night-shift-handover-log.txt	seed/02-sensor-thresholds.yaml
g093	rung-seed	weak	true	seed/13-dock-scheduling-rules-2026.md	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/09-dock-scheduling-wiki-export.html	seed/04-night-shift-handover-log.txt	seed/archive/a05-induction-checklist-2020.txt
g093	rung-00100	weak	true	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	ext/sibling/a07-halberd-dock-wiki.html	seed/archive/a05-induction-checklist-2020.txt
g093	rung-00200	weak	true	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a07-halberd-dock-wiki.html
g093	rung-00500	weak	true	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a07-halberd-dock-wiki.html
g093	rung-01000	weak	true	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/archive/a05-induction-checklist-2020.txt	seed/04-night-shift-handover-log.txt
g094	rung-seed	partial	true	seed/09-dock-scheduling-wiki-export.html	seed/13-dock-scheduling-rules-2026.md	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md	seed/01-sop-temperature-excursion.md
g094	rung-00100	partial	true	seed/10-new-joiner-faq.md	seed/09-dock-scheduling-wiki-export.html	seed/13-dock-scheduling-rules-2026.md	seed/04-night-shift-handover-log.txt	seed/archive/a05-induction-checklist-2020.txt
g094	rung-00200	partial	true	seed/10-new-joiner-faq.md	seed/09-dock-scheduling-wiki-export.html	seed/13-dock-scheduling-rules-2026.md	seed/04-night-shift-handover-log.txt	seed/archive/a05-induction-checklist-2020.txt
g094	rung-00500	partial	true	seed/10-new-joiner-faq.md	seed/09-dock-scheduling-wiki-export.html	seed/13-dock-scheduling-rules-2026.md	seed/04-night-shift-handover-log.txt	seed/archive/a05-induction-checklist-2020.txt
g094	rung-01000	partial	true	seed/10-new-joiner-faq.md	seed/09-dock-scheduling-wiki-export.html	seed/13-dock-scheduling-rules-2026.md	seed/04-night-shift-handover-log.txt	seed/archive/a05-induction-checklist-2020.txt
g095	rung-seed	partial	true	seed/01-sop-temperature-excursion.md	seed/04-night-shift-handover-log.txt	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/archive/a01-sop-temperature-excursion-rev2.md
g095	rung-00100	partial	true	seed/04-night-shift-handover-log.txt	seed/01-sop-temperature-excursion.md	ext/archive/00045-quarantine-retired.md	seed/archive/a01-sop-temperature-excursion-rev2.md	ext/sibling/a07-halberd-dock-wiki.html
g095	rung-00200	partial	true	seed/04-night-shift-handover-log.txt	seed/01-sop-temperature-excursion.md	ext/archive/00045-quarantine-retired.md	seed/archive/a01-sop-temperature-excursion-rev2.md	ext/sibling/a07-halberd-dock-wiki.html
g095	rung-00500	partial	true	ext/sibling/00429-ratecard.md	seed/04-night-shift-handover-log.txt	ext/archive/00045-quarantine-retired.md	seed/01-sop-temperature-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g095	rung-01000	partial	true	ext/sibling/00429-ratecard.md	ext/sibling/00716-ratecard.md	seed/04-night-shift-handover-log.txt	ext/sibling/00746-quarantine.md	ext/sibling/00886-quarantine.md
g096	rung-seed	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/11-decision-telematics-vendor-2026.md	seed/archive/a05-induction-checklist-2020.txt	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/04-night-shift-handover-log.txt
g096	rung-00100	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/sibling/a04-okapi-night-handover.txt	seed/11-decision-telematics-vendor-2026.md	ext/adjacent/a11-petrichor-hr-leave.md	ext/adjacent/a14-sundari-onboarding.html
g096	rung-00200	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/sibling/a04-okapi-night-handover.txt	ext/adjacent/a11-petrichor-hr-leave.md	seed/11-decision-telematics-vendor-2026.md	ext/adjacent/a14-sundari-onboarding.html
g096	rung-00500	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/sibling/a04-okapi-night-handover.txt	ext/adjacent/a11-petrichor-hr-leave.md	seed/11-decision-telematics-vendor-2026.md	ext/adjacent/a14-sundari-onboarding.html
g096	rung-01000	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/sibling/a04-okapi-night-handover.txt	ext/adjacent/a11-petrichor-hr-leave.md	ext/adjacent/a14-sundari-onboarding.html	seed/11-decision-telematics-vendor-2026.md
g097	rung-seed	partial	true	seed/12-rate-card-2026-h2.md	seed/07-rate-card-and-surcharges.md	seed/13-dock-scheduling-rules-2026.md	seed/06-re-fw-telematics-cutover.eml	seed/archive/a02-kalpa-alert-routing-guide-2021.md
g097	rung-00100	weak	true	seed/12-rate-card-2026-h2.md	ext/sibling/a06-braidwood-rate-card-2026.md	seed/07-rate-card-and-surcharges.md	ext/sibling/00016-ratecard.md	ext/archive/a20-braidwood-rate-card-2023.md
g097	rung-00200	weak	true	seed/12-rate-card-2026-h2.md	ext/sibling/a06-braidwood-rate-card-2026.md	seed/07-rate-card-and-surcharges.md	ext/sibling/00016-ratecard.md	ext/sibling/00156-ratecard.md
g097	rung-00500	weak	true	seed/12-rate-card-2026-h2.md	ext/sibling/a06-braidwood-rate-card-2026.md	seed/07-rate-card-and-surcharges.md	ext/sibling/00450-ratecard.md	ext/sibling/00016-ratecard.md
g097	rung-01000	weak	true	seed/12-rate-card-2026-h2.md	ext/sibling/a06-braidwood-rate-card-2026.md	seed/07-rate-card-and-surcharges.md	ext/sibling/00450-ratecard.md	ext/sibling/00669-ratecard.md
g098	rung-seed	grounded	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/08-driver-hours-and-safety-policy.md	seed/13-dock-scheduling-rules-2026.md	seed/01-sop-temperature-excursion.md	seed/04-night-shift-handover-log.txt
g098	rung-00100	weak	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/13-dock-scheduling-rules-2026.md	ext/sibling/a04-okapi-night-handover.txt	ext/sibling/a01-marrowbeck-excursion-sop.md	seed/08-driver-hours-and-safety-policy.md
